TIMESTAMP_END,LE_F_MDS,NETRAD,H_F_MDS
2018-07-08 07:00:00,125.562,153.554694,-20.665
2018-07-08 07:30:00,129.367,228.782217,7.30148
2018-07-08 08:00:00,182.178,302.21027,20.0045
2018-07-08 08:30:00,247.387,372.878093,49.9778
2018-07-08 09:00:00,222.73,440.694227,58.1003
2018-07-08 09:30:00,263.127,502.128331,83.7952
2018-07-08 10:00:00,292.745,555.827234,101.566
2018-07-08 10:30:00,292.029,600.22918,111.456
2018-07-08 11:00:00,299.221,636.519656,116.236
2018-07-08 11:30:00,313.532,661.403675,86.6452
2018-07-08 12:00:00,352.222,674.951473,99.1477
2018-07-08 12:30:00,347.459,681.017553,102.564
2018-07-08 13:00:00,346.573,674.123467,88.1585
2018-07-08 13:30:00,353.158,653.289702,83.561
2018-07-08 14:00:00,369.115,622.09168,66.6355
2018-07-08 14:30:00,441.183,580.383079,44.5918
2018-07-08 15:00:00,412.255,530.875263,27.4689
2018-07-08 15:30:00,363.408,470.466833,6.37296
2018-07-08 16:00:00,355.261,404.187446,-15.6037
2018-07-08 16:30:00,321.16,333.434598,-25.7636
2018-07-08 17:00:00,246.745,255.393345,-41.3631
2018-07-08 17:30:00,224.169,173.618686,-46.1211
2018-07-08 18:00:00,202.281,99.164735,-60.3867
2018-07-08 18:30:00,106.672,29.500895,-66.8697
2018-07-08 19:00:00,79.4545,-29.356817,-75.552
2018-07-08 19:30:00,49.4066,-68.748368,-60.3073
2018-07-08 20:00:00,26.5819,-82.337976,-60.6933
2018-07-08 20:30:00,15.1747,-83.785444,-35.9409
2018-07-08 21:00:00,5.35328,-71.990099,-9.89231
2018-07-08 21:30:00,4.33881,-72.401018,-13.4605
2018-07-08 22:00:00,-1.31376,-70.572477,-3.94042
2018-07-08 22:30:00,14.4372,-71.468724,-27.3436
2018-07-08 23:00:00,4.70711,-72.60937,-17.7479
2018-07-08 23:30:00,5.12117,-72.996882,-18.8732
2018-07-09 00:00:00,16.9579,-77.869389,-42.9531
2018-07-09 00:30:00,30.1654,-84.881951,-60.3675
2018-07-09 01:00:00,30.2665,-90.626799,-81.6872
2018-07-09 01:30:00,28.7299,-88.660708,-76.9664
2018-07-09 02:00:00,27.2202,-87.339057,-64.641
2018-07-09 02:30:00,27.0729,-85.681679,-63.6049
2018-07-09 03:00:00,8.11069,-79.618614,-34.8832
2018-07-09 03:30:00,24.6776,-76.45612,-53.9092
2018-07-09 04:00:00,6.56184,-67.352053,-22.4705
2018-07-09 04:30:00,3.63956,-66.478837,-25.1694
2018-07-09 05:00:00,6.66873,-69.885172,-23.3301
2018-07-09 05:30:00,21.5275,-35.903018,-35.7685
2018-07-09 06:00:00,35.0746,13.915198,-29.671
2018-07-09 06:30:00,82.1369,78.567317,-37.4935
2018-07-09 07:00:00,108.541,150.379114,-15.6762
2018-07-09 07:30:00,147.671,227.739638,-2.64411
2018-07-09 08:00:00,192.075,301.092558,32.8569
2018-07-09 08:30:00,215.32,370.897508,41.8516
2018-07-09 09:00:00,249.207,437.721668,56.5699
2018-07-09 09:30:00,250.775,498.406296,58.4411
2018-07-09 10:00:00,321.123,552.36893,67.8207
2018-07-09 10:30:00,386.697,598.224645,75.1365
2018-07-09 11:00:00,356.541,635.186069,87.3199
2018-07-09 11:30:00,280.274,663.564751,65.0913
2018-07-09 12:00:00,377.751,680.362877,88.1243
2018-07-09 12:30:00,447.107,683.637858,89.1202
2018-07-09 13:00:00,376.482,678.247295,71.1086
2018-07-09 13:30:00,351.593,658.207441,52.7815
2018-07-09 14:00:00,370.554,625.829784,40.503
2018-07-09 14:30:00,394.755,586.830665,26.6853
2018-07-09 15:00:00,295.924,537.00053,11.8931
2018-07-09 15:30:00,347.944,478.713039,-9.73586
2018-07-09 16:00:00,303.107,412.905478,-20.8078
2018-07-09 16:30:00,334.889,338.813216,-41.0483
2018-07-09 17:00:00,280.096,261.35178,-48.8176
2018-07-09 17:30:00,225.287,180.456099,-68.499
2018-07-09 18:00:00,189.022,102.939792,-77.9544
2018-07-09 18:30:00,156.548,35.293281,-95.9831
2018-07-09 19:00:00,96.7831,-23.875147,-91.6552
2018-07-09 19:30:00,64.374,-67.757589,-95.8157
2018-07-09 20:00:00,43.8961,-84.708246,-87.6114
2018-07-09 20:30:00,39.4184,-85.144236,-78.8988
2018-07-09 21:00:00,29.1132,-84.498481,-77.0586
2018-07-09 21:30:00,37.5514,-83.570425,-84.8608
2018-07-09 22:00:00,31.6005,-81.834166,-71.4085
2018-07-09 22:30:00,26.4808,-79.512826,-57.4312
2018-07-09 23:00:00,27.9323,-79.412555,-66.2932
2018-07-09 23:30:00,30.0367,-78.914194,-64.9101
2018-07-10 00:00:00,28.3677,-77.543293,-60.8194
2018-07-10 00:30:00,23.1758,-76.949863,-58.3203
2018-07-10 01:00:00,13.3236,-75.669231,-46.4945
2018-07-10 01:30:00,12.8276,-70.599648,-42.3541
2018-07-10 02:00:00,16.5109,-71.625773,-47.6706
2018-07-10 02:30:00,21.2735,-73.182513,-49.5559
2018-07-10 03:00:00,30.9965,-77.477345,-76.9788
2018-07-10 03:30:00,14.4726,-73.16815,-37.1846
2018-07-10 04:00:00,12.7797,-67.652556,-33.62
2018-07-10 04:30:00,19.0292,-66.023308,-39.4554
2018-07-10 05:00:00,1.68912,-55.090134,-7.2406
2018-07-10 05:30:00,2.61656,-18.746077,-7.16679
2018-07-10 06:00:00,41.8661,20.753817,-46.7957
2018-07-10 06:30:00,96.0595,81.394211,-55.6332
2018-07-10 07:00:00,134.63,154.009263,-38.9547
2018-07-10 07:30:00,148.693,227.764523,-18.8274
2018-07-10 08:00:00,203.977,302.198042,-0.328572
2018-07-10 08:30:00,234.6,370.692861,7.39027
2018-07-10 09:00:00,288.355,436.731381,38.7261
2018-07-10 09:30:00,387.257,501.664921,9.59975
2018-07-10 10:00:00,335.666,558.106814,15.1898
2018-07-10 10:30:00,395.287,606.219921,14.8259
2018-07-10 11:00:00,373.678,644.32513,24.11
2018-07-10 11:30:00,421.044,674.116063,31.8625
2018-07-10 12:00:00,453.587,690.101803,32.7959
2018-07-10 12:30:00,443.507,693.690331,42.6633
2018-07-10 13:00:00,368.418,687.241725,32.2752
2018-07-10 13:30:00,369.831,669.256472,13.225
2018-07-10 14:00:00,385.242,637.233221,9.38637
2018-07-10 14:30:00,362.936,596.485138,8.14105
2018-07-10 15:00:00,410.273,547.119719,-2.12311
2018-07-10 15:30:00,321.627,485.804838,-3.28197
2018-07-10 16:00:00,359.268,419.050521,-28.3676
2018-07-10 16:30:00,347.782,344.207663,-36.1535
2018-07-10 17:00:00,275.052,267.939003,-50.6585
2018-07-10 17:30:00,259.901,185.358886,-64.5858
2018-07-10 18:00:00,181.828,107.619545,-66.3673
2018-07-10 18:30:00,137.98,38.078147,-62.7512
2018-07-10 19:00:00,72.5491,-23.799758,-62.916
2018-07-10 19:30:00,39.2656,-67.018931,-55.3628
2018-07-10 20:00:00,17.0938,-76.39897,-39.3518
2018-07-10 20:30:00,12.9213,-71.583802,-24.175
2018-07-10 21:00:00,-0.522185,-66.085956,-3.70687
2018-07-10 21:30:00,-1.92374,-59.294303,-2.0869
2018-07-10 22:00:00,-4.2218,-55.635793,-2.77267
2018-07-10 22:30:00,10.0523,-56.499554,13.1083
